,Name,Global_Sales,Score_pro,Score_user,N_pro,N_user,genre_Action-Adventure,genre_Adventure,genre_Fighting,genre_MMO,genre_Misc,genre_Music,genre_Party,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,genre_Visual+Novel,PC,nintendo,playstation,xbox
3430,Crash Bandicoot N. Sane Trilogy,0.0,7.6,8.1,9,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3431,Ratchet & Clank: Size Matters,3.75,8.5,8.1,50,179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3432,Ratchet & Clank: Size Matters,0.29,6.2,6.4,35,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3433,Super Paper Mario,3.73,8.5,8.0,56,615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3434,Jak and Daxter: The Precursor Legacy,3.64,9.0,8.8,35,532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3435,Super Mario Maker,3.45,8.8,8.7,85,873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3436,LittleBigPlanet 2,3.43,9.1,8.6,86,791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3437,Sonic Rush,3.13,8.2,8.1,43,175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3438,Sonic Heroes,2.96,6.4,7.3,29,168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3439,Sonic Heroes,1.6,7.2,7.9,49,253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3440,Sonic Heroes,0.9,7.3,7.9,28,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3441,Sonic Heroes,0.0,6.6,7.4,7,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3442,Kirby Super Star Ultra,2.92,7.6,8.8,40,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3443,Jak II,2.78,8.7,8.3,47,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3444,Ratchet & Clank: Going Commando,2.78,9.0,8.9,46,391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3445,Yoshi's Island DS,2.77,8.1,7.4,42,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3446,Sonic and the Secret Rings,2.75,6.9,6.2,44,264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3447,Ratchet & Clank: Up Your Arsenal,2.57,9.1,9.0,65,552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3448,Ratchet & Clank Future: Tools of Destruction,2.57,8.9,8.8,70,816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3449,Sonic Adventure 2 Battle,2.56,7.3,8.5,28,293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3450,Sonic Adventure 2 Battle,2.56,7.3,8.5,28,293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3451,Kirby: Nightmare in Dream Land,2.27,8.1,8.6,24,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3452,Wario Land 4,2.26,8.8,8.7,17,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3453,Sonic Advance,2.24,8.7,7.9,22,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3454,Spyro: Season of Ice,2.23,7.4,6.8,16,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3455,Classic NES Series: Super Mario Bros.,2.22,8.4,8.4,14,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3456,Spyro Reignited Trilogy,2.17,8.2,8.2,83,164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3457,Spyro Reignited Trilogy,0.65,8.3,7.4,19,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3458,Sonic Unleashed,2.16,6.6,7.2,30,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3459,Sonic Unleashed,2.16,6.6,7.2,30,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3460,Sonic Unleashed,1.03,5.4,8.2,24,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3461,Sonic Unleashed,1.03,5.4,8.2,24,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3462,Sonic Unleashed,0.95,6.0,8.4,50,214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3463,Sonic Unleashed,0.95,6.0,8.4,50,214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3464,Donkey Kong Country Returns 3D,2.13,8.3,8.2,62,265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3465,Scooby-Doo! Night of 100 Frights,2.1,6.9,8.3,20,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3466,Scooby-Doo! Night of 100 Frights,0.3,6.8,7.4,11,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3467,Scooby-Doo! Night of 100 Frights,0.14,6.6,7.3,16,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3468,Kirby's Epic Yarn,2.09,8.6,8.5,70,286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3469,LittleBigPlanet 3,2.06,7.9,7.1,78,717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3470,Kirby: Triple Deluxe,2.05,8.0,8.6,68,322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3471,Donkey Kong Country,2.04,7.8,8.7,26,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3472,Kirby Star Allies,1.99,7.3,7.5,87,189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3473,Spyro: Enter the Dragonfly,1.97,5.6,4.5,20,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3474,Spyro: Enter the Dragonfly,0.71,4.8,5.1,13,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3475,Kirby Squeak Squad,1.94,7.1,7.9,29,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3476,Ratchet & Clank Future: A Crack in Time,1.89,8.7,8.8,85,615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3477,Shrek 2,1.86,7.1,6.8,32,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3478,Shrek 2,1.02,7.0,5.3,25,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3479,Shrek 2,0.55,7.2,5.6,31,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3480,Shrek 2,0.0,5.5,6.4,8,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3481,Sonic Classic Collection,1.86,7.0,7.6,24,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3482,Jak 3,1.85,8.4,8.7,55,385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3483,Sly 2: Band of Thieves,1.81,8.8,9.0,64,310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3484,Sonic Advance 2,1.8,8.3,8.0,23,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3485,Sonic Colors,1.73,7.8,8.3,58,520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3486,Sonic Colors,1.73,7.8,8.3,58,520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3487,Sonic Colors,1.3,7.9,8.0,26,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3488,Sonic Colors,1.3,7.9,8.0,26,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3489,Crash Bandicoot: The Huge Adventure,1.73,7.8,7.8,18,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3490,Donkey Kong Country: Tropical Freeze,1.71,8.3,8.9,77,885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3491,Donkey Kong Country: Tropical Freeze,1.71,8.3,8.9,77,885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3492,Donkey Kong Country: Tropical Freeze,1.69,8.6,8.6,79,166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3493,Donkey Kong Country: Tropical Freeze,1.69,8.6,8.6,79,166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3494,Yoshi's New Island,1.66,6.4,6.2,71,197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3495,Kirby & the Amazing Mirror,1.64,8.0,8.8,24,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3496,Sonic Generations,1.59,7.6,8.3,38,346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3497,Sonic Generations,1.59,7.6,8.3,38,346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3498,Sonic Generations,1.39,7.7,8.2,49,523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3499,Sonic Generations,1.39,7.7,8.2,49,523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3500,Sonic Generations,1.06,6.6,6.8,29,149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3501,Sonic Generations,1.06,6.6,6.8,29,149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3502,Sonic Generations,0.11,7.7,8.3,11,474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3503,Sonic Generations,0.11,7.7,8.3,11,474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3504,Spyro 2: Season of Flame,1.58,7.6,6.9,18,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3505,Yoshi's Woolly World,1.52,7.8,8.4,83,465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3506,The Simpsons Game,1.51,6.9,7.3,17,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3507,The Simpsons Game,1.51,6.8,7.8,10,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3508,The Simpsons Game,1.08,5.9,7.0,7,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3509,The Simpsons Game,1.04,7.1,7.7,52,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3510,The Simpsons Game,1.01,6.4,6.0,19,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3511,The Simpsons Game,0.89,7.1,7.4,30,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3512,Rayman Legends,1.5,9.0,8.4,16,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3513,Rayman Legends,1.5,9.0,8.4,16,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3514,Rayman Legends,0.68,9.2,8.7,35,558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3515,Rayman Legends,0.68,9.2,8.7,35,558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3516,Rayman Legends,0.61,9.1,8.7,23,379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3517,Rayman Legends,0.61,9.1,8.7,23,379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3518,Rayman Legends,0.46,9.0,8.2,35,259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3519,Rayman Legends,0.46,9.0,8.2,35,259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3520,Rayman Legends,0.16,8.7,8.4,8,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3521,Rayman Legends,0.16,8.7,8.4,8,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3522,Sonic Advance 3,1.4,7.9,8.2,30,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3523,LittleBigPlanet PS Vita,1.38,8.8,8.5,71,388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3524,Crash Bandicoot 2: N-Tranced,1.36,7.5,7.7,21,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3525,Donkey Kong Jungle Beat,1.34,8.0,8.2,49,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3526,Madagascar,1.31,6.9,7.6,25,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3527,Madagascar,0.66,7.0,8.2,21,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3528,Madagascar,0.28,7.1,7.8,28,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3529,Pirates of the Caribbean: The Curse of the Black Pearl,1.29,4.9,6.8,10,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3530,Sonic Adventure DX: Director's Cut,1.27,5.7,7.9,27,280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3531,Sonic Adventure DX: Director's Cut,1.27,5.7,7.9,27,280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3532,Super Mario 64 DS,1.26,8.5,8.3,54,404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3533,Donkey Kong Country 2,1.23,8.0,8.6,22,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3534,Sly Cooper and the Thievius Raccoonus,1.21,8.6,8.5,41,310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3535,Ty the Tasmanian Tiger,1.17,7.0,8.8,14,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3536,Ty the Tasmanian Tiger,0.27,6.9,8.1,12,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3537,Ty the Tasmanian Tiger,0.18,6.8,8.8,13,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3538,Sonic the Hedgehog ,1.16,4.3,4.5,17,304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3539,Sonic the Hedgehog ,1.16,4.3,4.5,17,304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3540,Sonic the Hedgehog ,0.94,4.6,5.1,38,359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3541,Sonic the Hedgehog ,0.94,4.6,5.1,38,359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3542,Mirror's Edge,1.16,7.9,7.6,82,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3543,Mirror's Edge,1.13,7.9,7.7,66,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3544,Mirror's Edge,0.05,8.1,8.0,44,1384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3545,Sonic Rush Adventure,1.16,7.8,8.1,32,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3546,Wario Land: Shake It!,1.15,7.8,8.5,46,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3547,Ratchet & Clank: All 4 One,1.15,7.0,6.5,65,221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3548,Tak and the Power of Juju,1.15,6.8,8.6,28,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3549,Tak and the Power of Juju,0.55,7.9,8.3,28,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3550,Tak and the Power of Juju,0.4,7.1,8.3,16,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3551,Sonic and the Black Knight,1.12,5.4,7.0,51,278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3552,Super Princess Peach,1.03,7.5,7.8,48,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3553,Rayman Origins,1.0,8.7,8.4,43,293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3554,Rayman Origins,0.78,8.7,8.2,55,250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3555,Rayman Origins,0.59,8.8,8.4,54,332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3556,Rayman Origins,0.55,9.2,8.5,13,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3557,Rayman Origins,0.15,7.1,6.3,8,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3558,Rayman Origins,0.07,8.6,8.3,11,426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3559,Kirby: Mass Attack,1.0,8.3,8.1,46,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3560,Shadow The Hedgehog,0.99,5.1,6.3,22,207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3561,Shadow The Hedgehog,0.6,4.5,5.9,28,209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3562,Shadow The Hedgehog,0.18,4.9,5.7,24,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3563,Jak and Daxter Collection,0.93,8.1,8.7,43,231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3564,Kung Fu Panda,0.92,7.0,6.7,20,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3565,Kung Fu Panda,0.52,7.6,7.5,23,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3566,Spider-Man 3,0.9,5.0,6.7,14,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3567,Spider-Man 3,0.67,6.0,6.7,33,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3568,Spider-Man 3,0.57,6.3,7.1,61,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3569,Spider-Man 3,0.47,5.3,5.4,39,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3570,Spider-Man 3,0.47,7.9,6.6,21,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3571,Spider-Man 3,0.31,5.2,6.9,7,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3572,Spider-Man 3,0.02,6.2,6.8,16,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3573,Castlevania: Circle of the Moon,0.89,9.1,8.3,22,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3574,The Legendary Starfy,0.85,7.5,8.4,25,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3575,Sly 3: Honor Among Thieves,0.83,8.3,8.9,59,215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3576,Patapon,0.82,8.6,8.7,60,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3577,Conker's Bad Fur Day,0.77,9.2,9.0,19,392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3578,Maximo: Ghosts to Glory,0.77,8.4,8.8,33,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3579,Donkey Kong Country 3,0.77,7.7,8.2,16,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3580,Banjo-Kazooie: Nuts & Bolts,0.76,7.9,6.7,71,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3581,Wall-E,0.75,6.7,8.5,8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3582,Ratchet & Clank Collection,0.75,8.3,8.4,40,262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3583,Ratchet & Clank Collection,0.02,7.6,7.8,23,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3584,Mega Man X5,0.75,7.6,8.9,10,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3585,Sonic Forces,0.74,5.7,6.8,21,216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3586,Sonic Forces,0.56,5.7,6.5,48,326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3587,Sonic Forces,0.29,6.2,7.0,12,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3588,Classic NES Series: Donkey Kong,0.73,5.5,6.1,15,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3589,Oddworld: Munch's Oddysee,0.73,8.0,8.7,30,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3590,Oddworld: Munch's Oddysee,0.73,8.0,8.7,30,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3591,Oddworld: Munch's Oddysee,0.06,4.4,2.9,15,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3592,Oddworld: Munch's Oddysee,0.06,4.4,2.9,15,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3593,Kirby: Canvas Curse,0.72,8.6,7.8,48,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3594,Ape Escape: On the Loose,0.7,6.6,7.0,35,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3595,The Sly Collection,0.69,8.5,8.9,46,223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3596,Wario: Master of Disguise,0.65,6.0,7.5,35,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3597,Tearaway,0.65,8.7,8.9,82,466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3598,Yoshi Topsy-Turvy,0.65,6.0,6.8,23,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3599,Crash Bandicoot Purple: Ripto's Rampage,0.64,6.7,6.2,23,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,Spyro: A Hero's Tail,0.64,6.0,7.8,16,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3601,Spyro: A Hero's Tail,0.29,6.2,6.7,13,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3602,Spyro: A Hero's Tail,0.14,6.4,7.2,17,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3603,Crash: Twinsanity,0.64,6.4,8.4,38,293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3604,Crash: Twinsanity,0.15,6.6,8.3,30,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3605,Rayman 3D,0.64,6.1,6.4,39,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3606,Lemony Snicket's A Series of Unfortunate Events,0.64,6.3,6.1,25,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3607,Lemony Snicket's A Series of Unfortunate Events,0.42,7.2,8.0,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3608,Lemony Snicket's A Series of Unfortunate Events,0.12,7.0,7.2,17,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3609,Ape Escape 2,0.63,8.2,8.3,31,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3610,Jak and Daxter: The Lost Frontier,0.62,7.1,6.9,47,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3611,Jak and Daxter: The Lost Frontier,0.46,7.2,5.7,8,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3612,Tak 2: The Staff of Dreams,0.62,7.1,8.3,31,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3613,Tak 2: The Staff of Dreams,0.33,7.5,8.6,22,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3614,Tak 2: The Staff of Dreams,0.13,7.3,7.3,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3615,Secret Agent Clank,0.6,6.1,6.0,9,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3616,Secret Agent Clank,0.14,7.2,7.8,56,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3617,New Play Control! Donkey Kong Jungle Beat,0.6,7.8,8.6,27,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3618,Mega Man Anniversary Collection,0.59,8.1,8.8,26,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3619,Mega Man Anniversary Collection,0.42,8.1,8.8,32,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3620,Mega Man Anniversary Collection,0.13,8.0,8.7,12,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3621,Mega Man X7,0.58,5.8,7.0,30,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3622,Kirby and the Rainbow Curse,0.58,7.3,8.0,72,257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3623,The Legend of Spyro: Dawn of the Dragon,0.57,6.4,6.8,11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
