Name,Platform,Genre,Global_Sales,game_key,Name_meta,Genre_meta,Score_pro,Score_user,Publisher,Developer,N_pro,N_user,day,year,month,release_date,quarter,Franchise_wikipedia,compound,multiplayer,singleplayer
Ultimate Brain Games,GBA,Misc,0.08,ultimate-brain-games,Ultimate Brain Games,"Miscellaneous, Board Games",8.0,8.5,telegames,Cosmigo,9,8,18,2003,3,2003-03-18,1.0,Ultimate Brain Games,0.3088555555555556,1.0,1.0
One Piece: Romance Dawn,3DS,Misc,0.08,one-piece-romance-dawn,One Piece: Romance Dawn,"Role-Playing, General, General",4.2,6.8,amc games,Three Rings,32,27,11,2014,2,2014-02-11,1.0,One Piece,-0.13585000000000003,0.0,1.0
Smuggler's Run: Warzones,GC,Misc,0.08,smuggler-s-run-warzones,Smuggler's Run: Warzones,"Driving, Mission-based",7.9,7.1,rockstar games,Rockstar San Diego,23,12,7,2002,8,2002-08-07,3.0,Smuggler's Run,0.40981739130434786,1.0,1.0
Space Channel 5 Special Edition,PS2,Misc,0.08,space-channel-5-special-edition,Space Channel 5 Special Edition,"Miscellaneous, Rhythm, Dancing",7.9,8.5,agetec inc,UGA,16,16,18,2003,11,2003-11-18,4.0,Space Channel 5,0.268175,0.0,1.0
Beat City,DS,Misc,0.08,beat-city,Beat City,"Action, Miscellaneous, Rhythm, Music, Music",7.0,5.8,thq,Universomo,7,6,20,2010,4,2010-04-20,2.0,Beat City,0.24261428571428573,0.0,1.0
In The Groove,PS2,Misc,0.07,in-the-groove,In the Groove,"Miscellaneous, Rhythm, Dancing",7.2,8.5,redoctane,Roxor Games,14,14,8,2005,6,2005-06-08,2.0,In the Groove,0.48165,0.0,1.0
Stacked with Daniel Negreanu,PS2,Misc,0.07,stacked-with-daniel-negreanu,Stacked with Daniel Negreanu,"Miscellaneous, Parlor, Gambling",6.3,5.3,myelin media,5000ft,23,4,31,2006,5,2006-05-31,2.0,Stacked with Daniel Negreanu,0.17225217391304343,0.0,1.0
Stacked with Daniel Negreanu,PSP,Misc,0.03,stacked-with-daniel-negreanu,Stacked with Daniel Negreanu,"Miscellaneous, Parlor, Gambling, Gambling",6.3,6.3,myelin media,3G Studios,13,0,6,2006,10,2006-10-06,4.0,Stacked with Daniel Negreanu,0.2514019230769232,0.0,1.0
Stacked with Daniel Negreanu,XB,Misc,0.03,stacked-with-daniel-negreanu,Stacked with Daniel Negreanu,"Miscellaneous, Parlor, Gambling",6.1,6.1,myelin media,5000ft,20,2,30,2006,5,2006-05-30,2.0,Stacked with Daniel Negreanu,0.13165,0.0,1.0
Tank! Tank! Tank!,WiiU,Misc,0.07,tank-tank-tank,Tank! Tank! Tank!,"Action, General, Simulation, Driving, Car Combat, Car Combat, Vehicle, Combat",4.5,6.0,amc games,Namco Bandai Games,37,66,18,2012,11,2012-11-18,4.0,Tank! Tank! Tank!,0.21210810810810826,1.0,1.0
Phoenix Wright: Ace Attorney Trilogy,3DS,Misc,0.07,phoenix-wright-ace-attorney-trilogy,Phoenix Wright: Ace Attorney Trilogy,"Miscellaneous, Compilation",8.1,8.5,capcom,NATSUME ATARI Inc.,34,142,9,2014,12,2014-12-09,4.0,Ace Attorney,0.7064823529411766,0.0,1.0
Birthdays the Beginning,PS4,Misc,0.06,birthdays-the-beginning,Birthdays the Beginning,"Strategy, Management, Business / Tycoon, Action Adventure, Sandbox",6.5,6.5,nis america,Arc System Works,26,3,9,2017,5,2017-05-09,2.0,Birthdays the Beginning,0.1821919999999999,0.0,1.0
The Pinball of the Dead,GBA,Misc,0.06,the-pinball-of-the-dead,The Pinball of the Dead,"Miscellaneous, Parlor, Pinball",7.9,7.2,thq,Sega,20,5,16,2002,6,2002-06-16,2.0,The Pinball of the Dead,0.18675500000000003,0.0,1.0
Tecmo Classic Arcade,XB,Misc,0.06,tecmo-classic-arcade,Tecmo Classic Arcade,"Miscellaneous, Compilation",5.5,5.5,tecmo,Tecmo,26,0,14,2005,9,2005-09-14,3.0,Tecmo Classic Arcade,0.31065384615384617,1.0,1.0
Mad Maestro!,PS2,Misc,0.06,mad-maestro,Mad Maestro!,"Miscellaneous, Rhythm, Music",6.5,8.8,eidos interactive,Desert Productions,22,4,12,2002,3,2002-03-12,1.0,Mad Maestro!,0.18335909090909094,0.0,1.0
Muppets Party Cruise,PS2,Misc,0.06,muppets-party-cruise,Muppets Party Cruise,"Action, General",6.1,7.4,tdk mediactive,Mass Media,11,8,13,2003,11,2003-11-13,4.0,Muppets,0.6040181818181818,1.0,1.0
Flipnic: Ultimate Pinball,PS2,Misc,0.06,flipnic-ultimate-pinball,Flipnic: Ultimate Pinball,"Miscellaneous, Parlor, Pinball",6.4,8.2,capcom,SCEI,28,13,13,2005,7,2005-07-13,3.0,Flipnic,0.3129642857142857,0.0,1.0
CMT Presents: Karaoke Revolution Country,PS2,Misc,0.06,cmt-presents-karaoke-revolution-country,CMT Presents: Karaoke Revolution Country,"Miscellaneous, Rhythm, Music",7.1,7.1,konami,Harmonix Music Systems,24,0,21,2006,3,2006-03-21,1.0,CMT Presents,0.38389635416666673,0.0,1.0
Pump It Up: Exceed,PS2,Misc,0.06,pump-it-up-exceed,Pump It Up: Exceed,"Miscellaneous, Rhythm, Dancing",7.3,8.4,mastiff,Andamiro U.S.A. Corp.,28,11,29,2005,8,2005-08-29,3.0,Pump It Up,0.44842857142857145,0.0,1.0
Pump It Up: Exceed,XB,Misc,0.02,pump-it-up-exceed,Pump It Up: Exceed,"Miscellaneous, Rhythm, Dancing",7.4,7.5,mastiff,Andamiro U.S.A. Corp.,9,4,29,2005,8,2005-08-29,3.0,Pump It Up,0.6426444444444444,0.0,1.0
Hail to the Chimp,X360,Misc,0.06,hail-to-the-chimp,Hail to the Chimp,"Miscellaneous, Party, Party, Party / Minigame",5.2,6.1,gamecock media group,Wideload Games Inc.,23,2,2,2008,7,2008-07-02,3.0,Hail to the Chimp,-0.019272463768115974,0.0,1.0
Hail to the Chimp,PS3,Misc,0.05,hail-to-the-chimp,Hail to the Chimp,"Miscellaneous, Party, Party, Party / Minigame",5.1,4.2,gamecock media group,Wideload Games Inc.,19,3,30,2008,6,2008-06-30,2.0,Hail to the Chimp,0.07957192982456145,0.0,1.0
Sega 3D Classics Collection,3DS,Misc,0.05,sega-3d-classics-collection,Sega 3D Classics Collection,"Miscellaneous, Compilation",7.3,7.5,sega,M2,27,29,26,2016,4,2016-04-26,2.0,Sonic The Hedgehog,0.588948148148148,0.0,1.0
Major Minor's Majestic March,Wii,Misc,0.05,major-minor-s-majestic-march,Major Minor's Majestic March,"Action, Miscellaneous, Rhythm, Music, Music",4.6,4.6,majesco games,NanaOn-Sha,16,0,2,2009,4,2009-04-02,2.0,Major Minor's Majestic March,0.13676875,0.0,1.0
Furu Furu Park,Wii,Misc,0.05,furu-furu-park,Furu Furu Park,"Miscellaneous, Party, Party, Party / Minigame",4.3,4.8,majesco games,Taito Corporation,16,1,17,2008,1,2008-01-17,1.0,Furu Furu Park,0.36299166666666666,1.0,1.0
Wonder World Amusement Park,Wii,Misc,0.05,wonder-world-amusement-park,Wonder World Amusement Park,"Miscellaneous, Party, Party, Party / Minigame",3.7,4.5,majesco games,Coyote Console,9,1,8,2008,7,2008-07-08,3.0,Wonder World Amusement Park,0.515,1.0,1.0
Gitaroo Man,PS2,Misc,0.05,gitaroo-man,Gitaroo Man,"Miscellaneous, Rhythm, Music",8.2,8.7,koei games,Koei/Inis,21,28,19,2002,2,2002-02-19,1.0,Gitaroo Man,0.370552380952381,1.0,1.0
Looney Tunes: Cartoon Conductor,DS,Misc,0.04,looney-tunes-cartoon-conductor,Looney Tunes: Cartoon Conductor,"Action, Miscellaneous, Rhythm, Music, Music",6.7,6.7,eidos interactive,Amaze Entertainment,17,2,10,2008,6,2008-06-10,2.0,Looney Tunes,0.44678039215686277,0.0,1.0
Metal Gear Solid: Digital Graphic Novel,PSP,Misc,0.04,metal-gear-solid-digital-graphic-novel,Metal Gear Solid: Digital Graphic Novel,"Miscellaneous, General, General",7.8,7.6,konami,Kojima Productions,22,4,13,2006,6,2006-06-13,2.0,Metal Gear Solid,0.1833465909090909,0.0,1.0
Pure Pinball,XB,Misc,0.04,pure-pinball,Pure Pinball,"Miscellaneous, Parlor, Pinball",6.8,7.8,xs games,Iridon Interactive AB,11,8,5,2004,8,2004-08-05,3.0,Pure Pinball,0.36532727272727267,0.0,1.0
Gitaroo Man Lives!,PSP,Misc,0.04,gitaroo-man-lives,Gitaroo Man Lives!,"Action, Miscellaneous, Rhythm, Music, Music",8.0,8.4,koei games,Koei/Inis,37,7,14,2006,11,2006-11-14,4.0,Gitaroo Man Lives!,0.45609527027027036,1.0,1.0
Flow: Urban Dance Uprising,PS2,Misc,0.04,flow-urban-dance-uprising,Flow: Urban Dance Uprising,"Miscellaneous, Rhythm, Dancing",6.5,6.5,ubisoft,Artificial Mind and Movement,10,0,15,2005,11,2005-11-15,4.0,Flow,-0.0016100000000000003,0.0,1.0
Sega Arcade Gallery,GBA,Misc,0.04,sega-arcade-gallery,Sega Arcade Gallery,"Miscellaneous, Compilation",7.0,7.0,thq,Bits Studios,12,0,21,2003,5,2003-05-21,2.0,Sega Arcade Gallery,0.07375,0.0,1.0
Electroplankton,DS,Misc,0.03,electroplankton,Electroplankton,"Action, Miscellaneous, Rhythm, Music Maker, Music Maker, Application, Music",7.1,7.0,nintendo,indieszero,49,24,9,2006,1,2006-01-09,1.0,Electroplankton,0.35659362244897896,0.0,1.0
Flipper Critters,DS,Misc,0.03,flipper-critters,Flipper Critters,"Miscellaneous, Parlor, Pinball, Pinball",6.0,6.0,ignition entertainment,Zen Studios,13,0,9,2007,10,2007-10-09,4.0,Flipper Critters,0.4130538461538462,0.0,1.0
Konami Classics Series: Arcade Hits,DS,Misc,0.03,konami-classics-series-arcade-hits,Konami Classics Series: Arcade Hits,"Miscellaneous, Compilation, Compilation",7.6,7.6,konami,M2,29,0,30,2007,3,2007-03-30,1.0,Konami Classics Series Arcade Hits,0.45474827586206895,0.0,1.0
Penny-Punching Princess,NS,Misc,0.03,penny-punching-princess,Penny-Punching Princess,"Role-Playing, Action RPG",6.3,6.1,nis america,Nippon Ichi Software,22,0,3,2018,4,2018-04-03,2.0,Penny-Punching Princess,0.6086681818181817,0.0,1.0
SNK 40th Anniversary Collection,NS,Misc,0.03,snk-40th-anniversary-collection,SNK 40th Anniversary Collection,"Miscellaneous, Compilation",7.8,7.7,nis america,Digital Eclipse,27,3,13,2018,11,2018-11-13,4.0,SNK 40th Anniversary Collection,0.4758557692307691,0.0,1.0
Capcom Digital Collection,X360,Misc,0.02,capcom-digital-collection,Capcom Digital Collection,"Miscellaneous, Compilation, Compilation",6.5,5.3,capcom,Capcom,11,4,27,2012,3,2012-03-27,1.0,Capcom Digital Collection,0.058809090909090915,1.0,1.0
Taito Legends 2,PS2,Misc,0.02,taito-legends-2,Taito Legends 2,"Miscellaneous, Compilation",6.7,8.2,destineer,Empire Oxford,11,6,16,2007,5,2007-05-16,2.0,Taito Legends 2,0.13183636363636364,1.0,1.0
Space Channel 5: Ulala's Cosmic Attack,GBA,Misc,0.02,space-channel-5-ulala-s-cosmic-attack,Space Channel 5: Ulala's Cosmic Attack,"Miscellaneous, Rhythm, Music",5.5,8.0,thq,Art,15,5,17,2003,6,2003-06-17,2.0,Space Channel 5,0.09283999999999999,0.0,1.0
Art Academy: Home Studio,WiiU,Misc,0.02,art-academy-home-studio,Art Academy: Home Studio,"Miscellaneous, Edutainment",8.2,7.9,nintendo,Headstrong Games,9,23,25,2015,6,2015-06-25,2.0,Art Academy,0.5117999999999999,0.0,1.0
DJ Star,DS,Misc,0.02,dj-star,DJ Star,"Miscellaneous, Rhythm, Music, Music",6.6,6.6,deep silver,Game Life,7,0,10,2009,11,2009-11-10,4.0,DJ Star,0.0035285714285714365,0.0,1.0
Technic Beat,PS2,Misc,0.02,technic-beat,Technic Beat,"Miscellaneous, Rhythm, Music",6.7,6.7,mastiff,Arika,24,0,2,2004,11,2004-11-02,4.0,Technic Beat,0.29174583333333337,1.0,1.0
Contrast,PC,Misc,0.02,contrast,Contrast,"Miscellaneous, Puzzle, Action, Puzzle, Action",6.2,7.6,focus home interactive,Compulsion Games,24,202,15,2013,11,2013-11-15,4.0,Contra,0.4006,0.0,1.0
Doki-Doki Universe,PSV,Misc,0.01,doki-doki-universe,Doki-Doki Universe,"General, Miscellaneous, General",6.6,5.2,scea,SCEA,7,18,10,2013,12,2013-12-10,4.0,Doki-Doki Universe,0.4774285714285714,0.0,1.0
Dokuro,PSV,Misc,0.01,dokuro,Dokuro,"Action, Platformer, 2D",7.6,7.9,gungho,Game Arts,26,19,16,2012,10,2012-10-16,4.0,Dokuro,0.6591346153846154,0.0,1.0
Fullmetal Alchemist: Trading Card Game,DS,Misc,0.01,fullmetal-alchemist-trading-card-game,Fullmetal Alchemist: Trading Card Game,"Strategy, Miscellaneous, Turn-Based, Card Battle, Card Battle",6.1,7.5,destineer,Magellan Interactive,7,4,15,2007,10,2007-10-15,4.0,Fullmetal Alchemist,0.4472714285714285,0.0,1.0
Teenage Mutant Ninja Turtles: Out of the Shadows,X360,Misc,0.01,teenage-mutant-ninja-turtles-out-of-the-shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action, Beat-'Em-Up, Beat-'Em-Up, 3D",3.8,5.4,activision,Red Fly Studio,28,176,28,2013,8,2013-08-28,3.0,Teenage Mutant Ninja Turtles,-0.20480714285714283,0.0,1.0
Spintires,PC,Misc,0.01,spintires,SpinTires,"Driving, Rally / Offroad, Simulation, Racing, Vehicle, Automobile, Civilian",6.7,7.8,oovee game studios,Oovee Game Studios,15,164,12,2014,6,2014-06-12,2.0,Spintires,0.3638866666666667,0.0,1.0
RPG Maker MV,NS,Misc,0.01,rpg-maker-mv,RPG Maker MV,"Miscellaneous, Application",5.9,7.6,nis america,Kadokawa,7,3,8,2020,9,2020-09-08,3.0,RPG Maker,0.5587000000000001,0.0,1.0
Quantum Conundrum,PS3,Misc,0.01,quantum-conundrum,Quantum Conundrum,"Miscellaneous, Puzzle, General, Puzzle, General",7.9,7.2,square enix,Airtight Games,14,49,10,2012,7,2012-07-10,3.0,Quantum Conundrum,0.6843500000000002,0.0,1.0
Happy Birthdays,NS,Misc,0.01,happy-birthdays,Happy Birthdays,"Action Adventure, Sandbox",7.1,7.2,nis america,Arc System Works,12,0,5,2018,6,2018-06-05,2.0,Happy Birthdays,0.49098333333333327,0.0,1.0
The Witness,PS4,Misc,0.0,the-witness,The Witness,"Miscellaneous, General, General, Puzzle, Puzzle, Adventure, 3D, First-Person",8.7,7.3,thekla,"Thekla, Inc",82,757,26,2016,1,2016-01-26,1.0,The Witness,0.6502987804878048,0.0,1.0
War of the Vikings,PC,Misc,0.0,war-of-the-vikings,War of the Vikings,"Action, General, General",6.2,6.2,paradox interactive,Fatshark AB,19,64,1,2013,10,2013-10-01,4.0,War of the Vikings,0.4058684210526316,0.0,1.0
Capcom Classics Mini Mix,GBA,Misc,0.0,capcom-classics-mini-mix,Capcom Classics Mini Mix,"Miscellaneous, Compilation",6.6,6.6,capcom,Sensory Sweep,8,1,19,2006,9,2006-09-19,3.0,Capcom Classics Mini Mix,0.4865937499999998,0.0,1.0
Super Monkey Ball: Banana Splitz,PSV,Misc,0.0,super-monkey-ball-banana-splitz,Super Monkey Ball: Banana Splitz,"Miscellaneous, Party, Party, Party / Minigame",6.6,7.6,sega,Marvelous AQL,31,23,23,2012,10,2012-10-23,4.0,Super Monkey Ball,0.14773870967741934,0.0,1.0
Battle of the Bands,Wii,Misc,0.0,battle-of-the-bands,Battle of the Bands,"Action, Miscellaneous, Rhythm, Music, Music",5.8,6.0,thq,Planet Moon Studios,40,5,21,2008,4,2008-04-21,2.0,Battle of the Bands,0.1998816666666667,0.0,1.0
The Silent Hill Experience,PSP,Misc,0.0,the-silent-hill-experience,The Silent Hill Experience,"Miscellaneous, Videos, Application",7.2,6.5,konami,Konami,7,0,6,2006,4,2006-04-06,2.0,Silent Hill,0.34832500000000005,0.0,1.0
Nuclear Dawn,PC,Misc,0.0,nuclear-dawn,Nuclear Dawn,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",7.1,7.5,viva media,Interwave Studios,25,125,22,2011,9,2011-09-22,3.0,Nuclear Dawn,0.34171599999999996,0.0,1.0
Wargame: Airland Battle,PC,Misc,0.0,wargame-airland-battle,Wargame: AirLand Battle,"Strategy, Real-Time, Historic, Historic, Tactics",8.0,8.1,focus home interactive,Eugen Systems,22,262,29,2013,5,2013-05-29,2.0,Wargame,0.3808227272727272,0.0,1.0
World of Warcraft,PC,MMO,6.35,world-of-warcraft,World of Warcraft,"Role-Playing, Miscellaneous, Massively Multiplayer Online, Massively Multiplayer, Board / Card Game, Fantasy, Fantasy",9.3,7.4,blizzard,Blizzard Entertainment,57,3269,23,2004,11,2004-11-23,4.0,Warcraft,0.4672192982456141,1.0,0.0
World of Warcraft: Cataclysm,PC,MMO,2.09,world-of-warcraft-cataclysm,World of Warcraft: Cataclysm,"Role-Playing, Miscellaneous, Massively Multiplayer Online, Massively Multiplayer, Board / Card Game, Fantasy, Fantasy",9.0,5.7,blizzard,Blizzard Entertainment,53,1244,7,2010,12,2010-12-07,4.0,Warcraft,0.4965622641509437,1.0,0.0
World of Warcraft: Mists of Pandaria,PC,MMO,1.81,world-of-warcraft-mists-of-pandaria,World of Warcraft: Mists of Pandaria,"Fantasy, Role-Playing, Miscellaneous, Massively Multiplayer Online, Massively Multiplayer, Board / Card Game, Fantasy",8.2,5.8,blizzard,Blizzard Entertainment,42,1692,25,2012,9,2012-09-25,3.0,Warcraft,0.27795238095238095,1.0,0.0
Final Fantasy XIV Online,PC,MMO,1.58,final-fantasy-xiv-online,Final Fantasy XIV Online,"Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy",4.9,3.9,square enix,Square Enix,26,395,22,2010,9,2010-09-22,3.0,Final Fantasy,-0.15930384615384613,0.0,1.0
Final Fantasy XIV Online,PC,MMO,1.58,final-fantasy-xiv-online,Final Fantasy XIV Online,"Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy",4.9,3.9,square enix,Square Enix,26,395,22,2010,9,2010-09-22,3.0,Final Fantasy,-0.15930384615384613,0.0,1.0
World of Warcraft: Wrath of the Lich King,PC,MMO,1.32,world-of-warcraft-wrath-of-the-lich-king,World of Warcraft: Wrath of the Lich King,"Role-Playing, Miscellaneous, Massively Multiplayer Online, Massively Multiplayer, Board / Card Game, Fantasy, Fantasy",9.1,7.9,blizzard,Blizzard Entertainment,47,147,13,2008,11,2008-11-13,4.0,Warcraft,0.35655886524822666,1.0,0.0
The Elder Scrolls Online,PC,MMO,1.02,the-elder-scrolls-online,The Elder Scrolls Online,"First-Person, Role-Playing, First-Person, Massively Multiplayer Online, Massively Multiplayer, Fantasy",7.1,5.7,bethesda games,ZeniMax Media,64,2647,4,2014,4,2014-04-04,2.0,The Elder Scrolls,0.5205374999999999,1.0,0.0
DC Universe Online,PS3,MMO,0.51,dc-universe-online,DC Universe Online,"Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy",6.7,7.3,sony interactive entertainment,WBIE,46,140,11,2011,1,2011-01-11,1.0,DC Universe Online,0.1730195652173913,1.0,0.0
DC Universe Online,PC,MMO,0.23,dc-universe-online,DC Universe Online,"Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy",7.2,6.7,sony interactive entertainment,WBIE,27,262,11,2011,1,2011-01-11,1.0,DC Universe Online,0.5533888888888889,1.0,0.0
World of Warcraft: Legion,PC,MMO,0.48,world-of-warcraft-legion,World of Warcraft: Legion,"Role-Playing, Miscellaneous, Massively Multiplayer, Board / Card Game",8.8,7.6,blizzard,Blizzard Entertainment,62,1444,30,2016,8,2016-08-30,3.0,Warcraft,0.4889516129032259,1.0,0.0
World of Warcraft: Warlords of Draenor,PC,MMO,0.47,world-of-warcraft-warlords-of-draenor,World of Warcraft: Warlords of Draenor,"Role-Playing, Miscellaneous, Massively Multiplayer Online, Massively Multiplayer, Board / Card Game, Fantasy",8.7,4.4,blizzard,Blizzard Entertainment,49,1833,13,2014,11,2014-11-13,4.0,Warcraft,0.6272102040816325,1.0,0.0
The Elder Scrolls Online: Morrowind,PS4,MMO,0.24,the-elder-scrolls-online-morrowind,The Elder Scrolls Online: Morrowind,"Role-Playing, Massively Multiplayer",7.5,6.5,bethesda games,Bethesda Softworks,15,6,6,2017,6,2017-06-06,2.0,The Elder Scrolls,0.5812133333333332,0.0,1.0
The Elder Scrolls Online: Morrowind,XOne,MMO,0.14,the-elder-scrolls-online-morrowind,The Elder Scrolls Online: Morrowind,"Role-Playing, Massively Multiplayer",7.6,6.3,bethesda games,Bethesda Softworks,7,7,6,2017,6,2017-06-06,2.0,The Elder Scrolls,0.4626642857142857,0.0,1.0
The Elder Scrolls Online: Morrowind,PC,MMO,0.05,the-elder-scrolls-online-morrowind,The Elder Scrolls Online: Morrowind,"Role-Playing, Massively Multiplayer",7.7,6.6,bethesda games,ZeniMax Media,33,19,22,2017,5,2017-05-22,2.0,The Elder Scrolls,0.4267492187499998,0.0,1.0
Final Fantasy XIV: Heavensward,PS4,MMO,0.17,final-fantasy-xiv-heavensward,Final Fantasy XIV: Heavensward,"Massively Multiplayer Online, Fantasy, Role-Playing, Massively Multiplayer",8.6,8.3,square enix,Square Enix,20,431,23,2015,6,2015-06-23,2.0,Final Fantasy,0.65787,1.0,0.0
Final Fantasy XIV: Heavensward,PC,MMO,0.03,final-fantasy-xiv-heavensward,Final Fantasy XIV: Heavensward,"Massively Multiplayer Online, Fantasy, Role-Playing, Massively Multiplayer",8.6,9.0,square enix,Square Enix,14,824,23,2015,6,2015-06-23,2.0,Final Fantasy,0.7597428571428572,1.0,0.0
Final Fantasy XIV: Stormblood,PS4,MMO,0.17,final-fantasy-xiv-stormblood,Final Fantasy XIV: Stormblood,"Role-Playing, Massively Multiplayer",8.9,8.7,square enix,Square Enix,16,27,20,2017,6,2017-06-20,2.0,Final Fantasy,0.5864216666666667,0.0,1.0
Final Fantasy XIV: Stormblood,PC,MMO,0.06,final-fantasy-xiv-stormblood,Final Fantasy XIV: Stormblood,"Role-Playing, Massively Multiplayer",8.7,9.0,square enix,Square Enix,23,46,20,2017,6,2017-06-20,2.0,Final Fantasy,0.7034154761904764,0.0,1.0
WildStar,PC,MMO,0.16,wildstar,WildStar,"Sci-Fi, Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Sci-Fi",8.2,7.5,ncsoft,Carbine Studios,52,958,3,2014,6,2014-06-03,2.0,WildStar,0.4630423076923077,0.0,1.0
The Elder Scrolls Online: Summerset,PS4,MMO,0.1,the-elder-scrolls-online-summerset,The Elder Scrolls Online: Summerset,"Role-Playing, Massively Multiplayer",7.6,5.4,bethesda games,ZeniMax Media,9,6,5,2018,6,2018-06-05,2.0,The Elder Scrolls,0.27591944444444444,0.0,1.0
The Elder Scrolls Online: Summerset,PC,MMO,0.01,the-elder-scrolls-online-summerset,The Elder Scrolls Online: Summerset,"Role-Playing, Massively Multiplayer",8.3,6.1,bethesda games,ZeniMax Media,13,27,21,2018,5,2018-05-21,2.0,The Elder Scrolls,0.5060083333333333,0.0,1.0
World of Warcraft: Battle for Azeroth,PC,MMO,0.07,world-of-warcraft-battle-for-azeroth,World of Warcraft: Battle for Azeroth,"Role-Playing, Miscellaneous, Massively Multiplayer, Board / Card Game",7.9,2.7,blizzard,Blizzard Entertainment,42,574,13,2018,8,2018-08-13,3.0,Warcraft,0.5891006410256404,0.0,1.0
Just Dance 4,Wii,Music,6.89,just-dance-4,Just Dance 4,"Action, Miscellaneous, Rhythm, Dancing, Dancing",7.4,7.7,ubisoft,Ubisoft,10,35,9,2012,10,2012-10-09,4.0,Just Dance,0.3378,0.0,1.0
Just Dance 4,X360,Music,1.21,just-dance-4,Just Dance 4,"Action, Miscellaneous, Rhythm, Dancing, Dancing",7.7,7.8,ubisoft,Ubisoft,23,37,9,2012,10,2012-10-09,4.0,Just Dance,0.6817391304347827,0.0,1.0
Just Dance 4,WiiU,Music,0.38,just-dance-4,Just Dance 4,"Action, Miscellaneous, Rhythm, Dancing, Dancing",6.6,7.9,ubisoft,Ubisoft Paris,14,42,18,2012,11,2012-11-18,4.0,Just Dance,0.5024642857142857,0.0,1.0
Wii Music,Wii,Music,3.25,wii-music,Wii Music,"Action, Miscellaneous, Rhythm, Music, Music",6.3,4.8,nintendo,Nintendo,43,36,20,2008,10,2008-10-20,4.0,Wii,0.3367015503875969,1.0,1.0
Dance Central,X360,Music,3.18,dance-central,Dance Central,"Action, Miscellaneous, Rhythm, Dancing, Dancing",8.2,8.0,mtv games,Harmonix Music Systems,63,84,4,2010,11,2010-11-04,4.0,Dance Central,0.5607047619047617,0.0,1.0
Rhythm Heaven,DS,Music,3.12,rhythm-heaven,Rhythm Heaven,"Action, Miscellaneous, Rhythm, Music, Music",8.3,8.3,nintendo,Nintendo,48,89,5,2009,4,2009-04-05,2.0,Rhythm Heaven,0.5827791666666665,0.0,1.0
Dance Central 2,X360,Music,2.04,dance-central-2,Dance Central 2,"Action, Miscellaneous, Rhythm, Dancing, Dancing",8.6,8.2,microsoft game studios,Harmonix Music Systems,56,66,25,2011,10,2011-10-25,4.0,Dance Central,0.674630357142857,1.0,1.0
Guitar Hero Live,PS4,Music,1.21,guitar-hero-live,Guitar Hero Live,"Action, Rhythm, Music",8.0,6.2,activision,FreeStyleGames,69,195,20,2015,10,2015-10-20,4.0,Guitar Hero,0.4862246376811594,1.0,1.0
Guitar Hero Live,XOne,Music,0.83,guitar-hero-live,Guitar Hero Live,"Action, Rhythm, Music",8.1,5.0,activision,FreeStyleGames,21,78,20,2015,10,2015-10-20,4.0,Guitar Hero,0.41569999999999996,1.0,1.0
