,Name,multiplayer,singleplayer,awarded
12836,IL-2 Sturmovik: Cliffs of Dover,1,1,0.0
12849,Phantasy Star Online Episode I & II Plus,1,1,0.0
12852,Front Mission 2089: Border of Madness,1,1,0.0
12853,Miracle Girls Festival,0,1,0.0
12854,Dual Hearts,0,1,0.0
12858,Mister Slime,1,1,0.0
12861,Virtual Villagers: A New Home,0,1,0.0
12862,Wing Commander: Prophecy,1,1,0.0
12863,Marc Ecko's Getting Up: Contents Under Pressure,0,1,1.0
12877,Bottom of the 9th '99,1,1,0.0
12882,Naval Ops: Commander,0,1,0.0
12889,Rockin' Pretty,0,1,0.0
12894,Lufia: The Ruins of Lore,0,1,0.0
12895,Major Minor's Majestic March,0,1,0.0
12918,Nobunaga's Ambition: Sphere of Influence,1,0,0.0
12921,Black Sigil: Blade of the Exiled,0,1,0.0
12924,TrackMania Turbo: Build to Race,1,1,0.0
12928,Samurai Champloo: Sidetracked,1,1,0.0
12929,Drill Dozer,0,1,0.0
12933,Chaos;Child,0,1,0.0
12934,Fatal Fury: Wild Ambition,1,1,0.0
12936,Dengeki Gakuen RPG: Cross of Venus,0,1,0.0
12942,DoDonPachi Resurrection,0,1,0.0
12944,UEFA Champions League 2006-2007,1,1,0.0
12945,Dynamite Headdy,0,1,0.0
12950,Dragon's Lair 3D: Return to the Lair,0,1,0.0
12953,Myst IV: Revelation,0,1,0.0
12954,Culdcept Revolt,1,1,0.0
12957,Myth Makers: Orbs of Doom,1,1,0.0
12959,The Nightmare of Druaga: Fushigino Dungeon,0,1,0.0
12961,Air Conflicts: Aces of World War II,1,1,0.0
12962,Cities in Motion,0,1,0.0
12970,Tenchu: Dark Secret,1,1,0.0
12975,The Idolmaster 2,0,1,0.0
12978,Powerdrome,1,1,0.0
12984,Otogi 2: Immortal Warriors,0,1,0.0
12987,Dead or Alive Xtreme 3: Fortune,0,1,0.0
12994,Dokapon Journey,1,1,0.0
12995,Ultra Bust-A-Move,1,1,0.0
12999,Pony Friends,0,1,0.0
13002,Ferrari F355 Challenge,1,1,0.0
13004,Stranger of Sword City,0,1,0.0
13005,Air Traffic Chaos,0,1,0.0
13007,Prism: Light the Way,0,1,0.0
13010,Shifters,0,1,0.0
13013,Earth Defense Force 4.1: The Shadow of New Despair,1,1,0.0
13019,Nanostray 2,1,1,0.0
13025,Luminous Arc Infinity,0,1,0.0
13027,Sigma Star Saga,0,1,0.0
13029,Assetto Corsa,1,1,0.0
13030,Batman: Gotham City Racer,1,1,0.0
13035,Ontamarama,0,1,0.0
13052,Summon Night X: Tears Crown,0,1,0.0
13055,Battle vs. Chess,1,1,0.0
13056,Phantom Crash,1,1,0.0
13057,Men of War: Assault Squad,1,1,0.0
13058,Fishdom,0,1,0.0
13059,Yanya Caballista: City Skater,1,1,0.0
13066,Thunder Force V: Perfect System,0,1,0.0
13067,The Typing of the Dead,1,1,0.0
13074,Sam & Max: Beyond Time and Space,0,1,0.0
13081,Steins;Gate 0,0,1,0.0
13083,NHL Blades of Steel '99,1,1,0.0
13088,Philosoma,0,1,0.0
13095,The Technomancer,0,1,0.0
13097,Kinnikuman Muscle Grand Prix Max,1,1,0.0
13109,OutRun 2006: Coast 2 Coast,0,1,0.0
13113,Hercules: The Legendary Journeys,0,1,0.0
13114,Dual Heroes,1,1,0.0
13115,Fighter Destiny 2,1,1,0.0
13116,Chameleon Twist 2,0,1,0.0
13120,Arx Fatalis,0,1,0.0
13132,Guilty Gear Dust Strikers,1,1,0.0
13136,George of the Jungle and the Search for the Secret,0,1,0.0
13139,"Warhammer 40,000: Dawn of War",1,1,0.0
13144,Chronicles of the Sword,0,1,0.0
13146,The Lost Vikings,0,1,1.0
13153,Assassin's Creed: Altair's Chronicles,0,1,0.0
13154,Pirates vs Ninja Dodgeball,1,1,0.0
13160,Cartoon Network Racing,1,1,0.0
13166,Stretch Panic,0,1,0.0
13169,Baku Baku,1,1,0.0
13178,Hummer Badlands,1,1,0.0
13180,Woody Woodpecker: Escape from Buzz Buzzard Park,0,1,0.0
13183,Furu Furu Park,1,1,0.0
13200,Cartoon Network Block Party,1,1,0.0
13201,Power Spike Pro Beach Volleyball,1,1,0.0
13205,SD Gundam: Scad Hammers,0,1,0.0
13210,ZooCube,1,1,0.0
13211,Stunt GP,1,1,0.0
13218,Jikkyou Oshaberi Parodius,1,1,0.0
13222,Johnny Bazookatone,0,1,0.0
13228,Worms Reloaded,1,1,0.0
13229,StarCraft,0,1,0.0
13240,GrimGrimoire,0,1,0.0
13244,Crime Life: Gang Wars,1,1,0.0
13248,Rock 'N Roll Racing,1,1,0.0
13251,Silhouette Mirage,0,1,0.0
13252,Dynasty Warriors Vol. 2,1,1,0.0
13254,Growlanser VI: Precarious World,0,1,0.0
13256,Boing! Docomodake DS,1,1,0.0
13257,American Bass Challenge,1,1,0.0
13262,Rugby 06,0,1,0.0
13264,Deadliest Catch: Alaskan Storm,1,1,0.0
13266,Colin McRae Rally 2005,1,1,0.0
13269,Ship Simulator Extremes,0,1,0.0
13270,Zoop,1,1,0.0
13272,Saiyuki: Journey West,0,1,0.0
13284,Summoner: A Goddess Reborn,0,1,0.0
13285,Saints Row: Gat out of Hell,1,1,0.0
13303,Color Cross,0,1,0.0
13307,World Championship Pool 2004,1,1,0.0
13309,The Dark Spire,0,1,0.0
13310,Kakuto Chojin,1,1,0.0
13311,Beyond Oasis,0,1,0.0
13315,Romance of the Three Kingdoms VI: Awakening of the Dragon,0,1,0.0
13325,Raze's Hell,1,1,0.0
13329,Microsoft Train Simulator,0,1,0.0
13332,Hoshigami: Ruining Blue Earth,0,1,0.0
13335,Wing Island,1,1,0.0
13339,NightCaster II: Equinox,1,1,0.0
13345,Bubble Bobble Revolution,1,1,0.0
13347,Time Crisis: Project Titan,0,1,0.0
13350,Crusader: No Remorse,0,1,0.0
13354,Fast & Furious: Showdown,1,1,0.0
13356,Test Drive: Ferrari Legends,1,1,0.0
13358,FIFA Manager 12,1,1,0.0
13360,River City Soccer Hooligans,1,1,0.0
13363,Turok: Dinosaur Hunter,0,1,0.0
13366,Gitaroo Man,1,1,1.0
13367,Super Bubble Pop,1,1,0.0
13382,Test Drive Le Mans,1,1,0.0
13383,Counter Force,0,1,0.0
13387,Big Air Freestyle,1,1,0.0
13390,Mike Tyson Heavyweight Boxing,1,1,0.0
13393,Lux-Pain,0,1,0.0
13394,Ford Bold Moves Street Racing,0,1,0.0
13404,The Misadventures of Tron Bonne,0,1,0.0
13417,Double Dragon Advance,0,1,0.0
13421,Inspector Gadget: Gadget's Crazy Maze,0,1,0.0
13423,Yager,0,1,0.0
13435,Mighty No. 9,1,1,0.0
13453,Rat Attack!,1,1,0.0
13457,Danny Phantom: Urban Jungle,1,1,0.0
13459,Summon Night Craft Sword Monogatari: Hajimari no Ishi,1,1,0.0
13460,The King of Fighters 2002: Unlimited Match,1,1,0.0
13461,Art of Fighting Anthology,1,1,0.0
13465,Runaway: A Twist of Fate,0,1,0.0
13471,Guilty Gear XX Accent Core,1,1,0.0
13478,Assault Rigs,1,1,0.0
13484,Exist Archive: The Other Side of the Sky,0,1,0.0
13486,Operation Flashpoint: Elite,1,1,0.0
13492,Rugby Challenge 3,1,1,0.0
13493,Boktai 2: Solar Boy Django,1,1,0.0
13501,Dark Arena,0,1,0.0
13506,TOCA Race Driver 2,1,1,0.0
13508,Sébastien Loeb Rally Evo,1,1,0.0
13514,The King of Fighters 2000,1,1,0.0
13518,Dead Head Fred,0,1,1.0
13520,Hyperdimension Neptunia mk2,0,1,0.0
13525,Sonic the Hedgehog 2 (8-bit),0,1,0.0
13528,Spy Fiction,0,1,0.0
13541,Dai Senryaku VII: Modern Military Tactics,1,1,0.0
13544,Painkiller: Hell & Damnation,1,1,0.0
13547,Advance Guardian Heroes,1,1,0.0
13549,Castle of Shikigami III,1,1,0.0
13555,WarTech: Senko no Ronde,1,1,0.0
13574,The Kore Gang,0,1,0.0
13575,Red Ninja: End of Honor,0,1,0.0
13578,SX Superstar,1,1,0.0
13584,Metal Gear Solid: Digital Graphic Novel,0,1,0.0
13591,No Rules: Get Phat,0,1,0.0
13603,Dance Dance Revolution Disney Mix,1,1,0.0
13604,Maken Shao: Demon Sword,0,1,0.0
13613,High Heat Baseball 2002,1,1,0.0
13615,Puyo Pop Fever,1,1,0.0
13618,Bloody Roar Extreme,1,1,0.0
13623,Port Royale 2,0,1,0.0
13625,Duke Nukem Trilogy: Critical Mass,1,1,0.0
13627,Pocket Pool,1,1,0.0
13633,Company of Heroes: Tales of Valor,1,1,0.0
13634,Myth Makers: Trixie in Toyland,0,1,0.0
13647,Hitman (2016),0,1,1.0
13653,Gravity Falls: Legend of the Gnome Gemulets,0,1,0.0
13658,Heroes of Might and Magic V,1,1,0.0
13659,Mazes of Fate DS,0,1,0.0
13667,Unison: Rebels of Rhythm & Dance,1,1,0.0
13669,WTF: Work Time Fun,1,1,0.0
13675,Luxor: Pharaoh's Challenge,0,1,0.0
13676,Nitroplus Blasterz: Heroines Infinite Duel,1,1,0.0
13677,Imperial Glory,1,1,0.0
13678,Lionel Trains: On Track,0,1,0.0
13692,Rise of Nations,1,1,1.0
13694,WarJetz,0,1,0.0
13699,Gitaroo Man Lives!,1,1,1.0
13703,Company of Heroes: Opposing Fronts,1,1,0.0
13704,Novastorm,0,1,0.0
13709,Men of War: Vietnam,1,1,0.0
13710,NBA In The Zone '99,1,1,0.0
13713,SWAT: Target Liberty,1,1,0.0
13722,Metal Max Returns,0,1,0.0
13723,Shattered Union,1,1,0.0
13729,Gal*Gun,0,1,0.0
13737,City Builder,1,0,0.0
13741,Rally Challenge 2000,1,1,0.0
13749,Meteos: Disney Magic,1,1,1.0
13750,Worms 4: Mayhem,1,1,0.0
13755,Point Blank 2,1,1,0.0
13759,Infamous: First Light,0,1,0.0
13761,Imabikisou,0,1,0.0
13766,Antz Extreme Racing,1,1,0.0
13772,Empire Earth III,1,1,0.0
13773,Mike Tyson Boxing,1,1,0.0
13785,Patrician IV,1,1,0.0
13794,Fritz Chess,1,1,0.0
13798,Metal Slug XX,1,1,0.0
13799,Sacred Blaze,0,1,0.0
13803,Pure Pinball,0,1,0.0
13809,Phantom Breaker,1,1,0.0
13811,Brothers In Arms DS,1,1,0.0
13815,Cyber Troopers Virtual-On Marz,0,1,0.0
13816,Headhunter: Redemption,0,1,0.0
13818,Bomberman: Act Zero,1,1,0.0
13824,Syndicate Wars,1,1,0.0
13827,Herc's Adventures,1,1,0.0
13833,The Movies,1,1,0.0
13835,Dreamfall: The Longest Journey,0,1,0.0
13836,The Sims 4: Spa Day,0,1,0.0
13842,Zatch Bell! Mamodo Fury,1,0,0.0
13847,Outlaw Volleyball Remixed,1,1,0.0
13852,Supreme Commander: Forged Alliance,1,1,0.0
13853,Klonoa Heroes: Densetsu no Star Medal,0,1,0.0
13856,Sid Meier's Railroads!,1,1,0.0
13859,Warhammer: Dark Omen,1,1,0.0
13861,Denki Blocks!,1,1,1.0
13869,Caesar IV,1,1,0.0
13870,Sega Rally 2006,0,1,0.0
13882,Memories Off 6: T-Wave,0,1,0.0
13883,Superstars V8 Racing,0,1,0.0
13892,Richard Burns Rally,1,1,0.0
13899,Countdown Vampires,0,1,0.0
13900,Crypt Killer,1,1,0.0
13906,Battle Hunter,1,1,0.0
13907,PO'ed,0,1,0.0
13909,Adidas Power Soccer,0,1,0.0
13911,Secret Files 2: Puritas Cordis,0,1,0.0
13912,Darklight Conflict,1,1,0.0
13913,Dragon Ball: Advanced Adventure,1,1,0.0
13914,Art of Fighting 3: The Path of the Warrior,1,1,0.0
13915,Rabbids Land,1,1,0.0
13916,Civilization Beyond Earth: Rising Tide,1,1,0.0
13921,Super Army War,0,1,0.0
13930,Train Simulator 2016,0,1,0.0
13935,Greg Hastings' Tournament Paintball Max'd,1,0,0.0
13937,Jikkyou World Soccer 2002,1,1,0.0
13940,Aquanaut's Holiday: Kakusareta Kiroku,0,1,0.0
13942,Little Red Riding Hood's Zombie BBQ,0,1,0.0
13943,Texas Hold 'Em Poker DS,1,1,0.0
13945,APB Reloaded,1,0,0.0
13946,Railroad Tycoon 3,1,1,0.0
13949,DT Carnage,1,1,0.0
13951,Teenage Zombies: Invasion of the Alien Brain Thingys,0,1,0.0
13956,Rugby 08,1,1,0.0
13957,GoPets: Vacation Island,0,1,0.0
13959,Cy Girls,0,1,0.0
13964,Bubble Bobble Double Shot,1,1,0.0
13971,Galaxy Fight,1,1,0.0
13972,Chaos Wars,0,1,0.0
13973,Steambot Chronicles,1,1,0.0
13977,Super Hero Generation,0,1,0.0
13980,Trine 2,1,1,0.0
13983,Worms: Ultimate Mayhem,1,1,0.0
13986,Chaos;Head Noah,0,1,0.0
13990,The Night of the Rabbit,0,1,0.0
14001,Age of Mythology: The Titans,1,1,0.0
14007,Napoleon Dynamite: The Game,1,1,0.0
14008,Beatdown: Fists of Vengeance,0,1,0.0
14011,World of Goo,1,1,0.0
14018,World in Conflict,1,1,1.0
14021,S.T.A.L.K.E.R.: Clear Sky,1,1,0.0
14024,Ray Gigant,0,1,0.0
14036,Caesar III,0,1,0.0
14040,Espgaluda II Black Label,0,1,0.0
14043,Hot Potato!,0,1,0.0
14048,Deception III: Dark Delusion,0,1,0.0
14053,Nobunaga's Ambition II,1,0,0.0
14054,DarkStar One,0,1,0.0
14055,Half-Minute Hero 2,1,1,0.0
14057,Monster Kingdom: Jewel Summoner,1,1,0.0
14061,Pirates: Duels on the High Seas,1,1,0.0
14063,Sins of a Solar Empire: Trinity,1,1,0.0
14067,Sega Arcade Gallery,0,1,0.0
14068,Crazy Machines,0,1,0.0
14071,Planescape: Torment,0,1,1.0
14073,Aegis of Earth: Protonovus Assault,0,1,0.0
14076,A Game of Thrones: Genesis,0,1,0.0
14077,Hotel Giant 2,1,1,0.0
14079,Black Stone: Magic & Steel,1,1,0.0
14083,Assassin's Creed Chronicles: China,0,1,0.0
14086,Painkiller: Hell Wars,1,1,0.0
14092,Batman: A Telltale Game Series,0,1,0.0
14093,Castlevania Bloodlines,0,1,0.0
14095,Might & Magic X: Legacy,0,1,0.0
14097,Luminous Arc 3,1,1,0.0
14100,Rebel Raiders: Operation Nighthawk,0,1,0.0
14110,Supreme Ruler: Cold War,1,1,0.0
14119,Asterix & Obelix: Kick Buttix,0,1,0.0
14120,Radiant Silvergun,0,1,0.0
14148,ESPN NBA 2Night 2002,1,1,0.0
14152,Trap Gunner: Countdown to Oblivion,1,1,0.0
14159,Rise of Nations: Rise of Legends,1,1,0.0
14160,Sabre Wulf,1,1,0.0
14176,Battle Engine Aquila,1,1,0.0
14177,Astonishia Story,0,1,0.0
14179,Special Forces: Nemesis Strike,0,1,0.0
14187,Battle Assault 3 featuring Gundam Seed,1,1,0.0
14188,Crimson Tears,0,1,0.0
14190,Batman Forever: The Arcade Game,1,1,0.0
14192,Electroplankton,0,1,0.0
14200,An American Tail: Fievel's Gold Rush,0,1,0.0
14201,Dead or Alive Xtreme 3: Venus,0,1,0.0
14216,3D Baseball,1,1,0.0
14222,Tail Concerto,0,1,0.0
14224,James Pond: Codename Robocod,0,1,0.0
14225,Yumi's Odd Odyssey,0,1,0.0
14227,JoJo's Bizarre Adventure: Eyes of Heaven,1,1,0.0
14233,NASCAR Heat Evolution,1,1,0.0
14244,Rugby League Live 3,1,1,0.0
14245,PowerSlave,1,1,0.0
14250,CT Special Forces,1,1,0.0
14252,Jewel Master: Cradle of Rome,0,1,0.0
14256,Earthworm Jim 2,0,1,0.0
14260,Suujin Taisen,0,1,0.0
14264,Combat Mission: Shock Force,0,1,0.0
14273,Beyond the Labyrinth,0,1,0.0
14278,Disney Sports Soccer,1,1,0.0
14284,Ultimate Block Party,1,1,0.0
14288,Raw Danger!,0,1,0.0
14293,Foto Showdown,1,1,0.0
14300,Toy Shop,0,1,0.0
14301,Metroid Prime: Federation Force,1,1,0.0
14306,Sonic Boom: Fire & Ice,1,1,0.0
14309,Captain Morgane and the Golden Turtle,0,1,0.0
14312,Majesty 2: The Fantasy Kingdom Sim,1,1,0.0
14323,Tork: Prehistoric Punk,0,1,0.0
14340,Exstetra,0,1,0.0
14355,DragonHeart: Fire & Steel,0,1,0.0
14358,Gal Gun: Double Peace,0,1,0.0
14361,The Legend of Heroes III: Song of the Ocean,0,1,0.0
14362,Dungeon Maker: Hunting Ground,1,1,0.0
14366,Lock On: Modern Air Combat,1,1,0.0
14380,Doodle Hex,1,1,0.0
14381,Homeworld 2,1,1,0.0
14383,Hearts of Iron IV,1,1,0.0
14394,Airship Q,0,1,0.0
14396,Otomedius Gorgeous,1,1,0.0
14397,Jikandia: The Timeless Land,1,1,0.0
14398,Egg Mania: Eggstreme Madness,1,1,0.0
14402,Zero Escape: Virtue's Last Reward,0,1,0.0
14403,Darkstalkers Resurrection,1,1,0.0
14404,Take On Helicopters,1,1,0.0
14408,Empire Earth II,1,1,0.0
14416,Puzzle & Action: Tant-R,1,1,0.0
14418,Away: Shuffle Dungeon,1,1,0.0
14421,Codename: Panzers Cold War,1,1,0.0
14424,Galleon: Islands of Mystery,0,1,0.0
14430,Sunny Garcia Surfing,1,1,0.0
14436,Gloria Union,0,1,0.0
14438,Bad Apple Wars,0,1,0.0
14448,Go! Go! Hypergrind,1,1,0.0
14457,S.L.A.I.: Steel Lancer Arena International,1,1,0.0
14458,Pet Alien: An Intergalactic Puzzlepalooza,0,1,0.0
14460,Blokus Portable: Steambot Championship,1,1,0.0
14465,Sins of a Solar Empire,1,1,0.0
14466,Graffiti Kingdom,1,1,0.0
14476,Klonoa 2: Dream Champ Tournament,0,1,0.0
14477,Shantae and the Pirate's Curse,0,1,1.0
14479,The Peanuts Movie: Snoopy's Grand Adventure,1,1,0.0
14483,Cabela's Big Game Hunter: Pro Hunts,0,1,0.0
14492,Starshot: Space Circus Fever,0,1,0.0
14494,Big Mountain 2000,1,1,0.0
14496,CIMA: The Enemy,0,1,0.0
14500,GTR Evolution,1,1,0.0
14505,DJ Max Portable 3,1,1,0.0
14518,BRAHMA Force: The Assault on Beltlogger 9,0,1,0.0
14523,Robo Pit,1,1,0.0
14528,R-Type III: The Third Lightning,0,1,1.0
14537,Master of Monsters: Disciples of Gaia,0,1,0.0
14544,Virtual Pool: Tournament Edition,1,1,0.0
14548,MapleStory DS,0,1,0.0
14552,Popeye: Rush for Spinach,1,1,0.0
14563,Drake & Josh: Talent Showdown,0,1,0.0
14591,Rugby League Live,1,1,0.0
14592,Grid Runner,1,1,0.0
14600,Gekido Advance: Kintaro's Revenge,1,1,0.0
14608,Blaze Union: Story to Reach the Future,0,1,0.0
14611,Race Driver 2006,1,1,0.0
14613,Buffy the Vampire Slayer: Wrath of the Darkhul King,0,1,0.0
14620,101-in-1 Sports Party Megamix,1,1,0.0
14636,Spectral Souls: Resurrection of the Ethereal Empires,0,1,0.0
14638,Syberia II,0,1,0.0
14646,Botanicula,0,1,0.0
14653,Age of Conan: Rise of the Godslayer,1,0,0.0
14655,Battlefield Vietnam,1,1,0.0
14663,The Settlers II 10th Anniversary,1,1,0.0
14669,Betty Boop's Double Shift,1,1,0.0
14670,Warhammer: Mark of Chaos,1,1,0.0
14671,Tsuku Monogatari,0,1,0.0
14677,Nobunaga no Yabou DS 2,1,0,0.0
14682,Metal Saga: Hagane no Kisetsu,0,1,0.0
14683,Animaniacs: The Great Edgar Hunt,0,1,0.0
14686,Dream Club Zero Portable,0,1,0.0
14688,Cossacks: European Wars,1,1,0.0
14691,Battle Arena Toshinden URA,1,1,0.0
14695,Prince of Persia (2008),0,1,1.0
14700,MechAssault: Phantom War,1,1,0.0
14701,Magicka,1,1,0.0
14703,Moto Racer DS,1,1,0.0
14704,The Last Guy,0,1,0.0
14709,X3: Terran Conflict,0,1,0.0
14723,Dakar 2: The World's Ultimate Rally,1,1,0.0
14731,Dave Mirra Freestyle BMX 3,1,1,0.0
14739,La Pucelle: Ragnarok,0,1,0.0
14745,ParaParaParadise,1,1,0.0
14749,Warship Gunner 2,0,1,0.0
14750,Gotcha Force,1,1,0.0
14754,Xblaze: Lost Memories,0,1,0.0
14773,Jet Grind Radio,0,1,1.0
14779,The Adventures of Lomax,0,1,0.0
14781,Divinity II: Flames of Vengeance,0,1,0.0
14783,Battlefield 2142,1,1,1.0
14784,Kabu Trader Shun,0,1,0.0
14786,Poy Poy,1,1,0.0
14787,Hermie Hopperhead: Scrap Panic,0,1,0.0
14791,Runabout 3: Neo Age,0,1,0.0
14804,Nanotek Warrior,0,1,0.0
14807,Captain Tsubasa J: The Way to World Youth,1,1,0.0
14815,Renegade Racers,1,1,0.0
14831,Ducati Moto,1,1,0.0
14832,Justice League Heroes: The Flash,0,1,0.0
14836,Dungeon Siege II,1,1,0.0
14839,Metal Saga,0,1,0.0
14841,SWAT 4,1,1,0.0
14849,Legacy of Ys: Books I & II,0,1,1.0
14861,Capcom Digital Collection,1,1,0.0
14870,Neverwinter Nights 2,1,1,0.0
14872,Battlefield 1942,1,1,0.0
14878,Judge Dredd: Dredd Vs Death,1,1,0.0
14883,Tank Beat,0,1,0.0
14893,R-Type Delta,0,1,0.0
14896,Psycho-Pass: Mandatory Happiness,0,1,0.0
14925,Tube Slider,1,1,0.0
14926,Ghost Pirates of Vooju Island,0,1,0.0
14930,ParaWorld,1,1,0.0
14938,Stake: Fortune Fighters,1,1,0.0
14939,Serious Sam Advance,1,1,0.0
14940,The Settlers: Rise of an Empire,1,1,0.0
14945,Warhammer Online: Age of Reckoning,1,0,1.0
14947,Road Trip: The Arcade Edition,1,1,0.0
14954,Steel Battalion: Line of Contact,1,1,0.0
14965,Chili Con Carnage,1,1,0.0
14966,Bus Simulator 16,1,1,0.0
14968,Teddy Together,0,1,0.0
14971,Omega Quintet,0,1,0.0
14978,Blade Arcus from Shining EX,1,1,0.0
14979,Vantage Master Portable,1,1,0.0
14981,Star Trek Online,1,0,0.0
14988,AMF Xtreme Bowling,1,1,0.0
14990,Bomberman Fantasy Race,1,1,0.0
15014,SimCity Societies,0,1,0.0
15020,Bomberman Story DS,1,1,0.0
15026,Stronghold Crusader Extreme,1,1,0.0
15027,Kensei: Sacred Fist,1,1,0.0
15031,Cities XL 2011,0,1,0.0
15035,Shanghai: True Valor,1,1,0.0
15036,Tokyo Xanadu eX+,0,1,0.0
15046,Ceville,0,1,0.0
15049,Totally Spies! 2: Undercover,0,1,0.0
15053,Board Game: Top Shop,1,1,0.0
15057,Cocoto Magic Circus,1,1,0.0
15059,Dunamis 15,0,1,0.0
15061,Mage Knight: Destiny's Soldier,0,1,0.0
15062,GT Legends,1,1,0.0
15063,Blender Bros.,1,1,0.0
15073,Falcon 4.0: Allied Force,1,1,0.0
15082,Prison Architect,1,1,0.0
15090,Bejeweled 2 Deluxe,0,1,0.0
15096,Genkai Tokki: Seven Pirates,0,1,0.0
15104,Brave: The Video Game,1,1,0.0
15107,Indianapolis 500 Evolution,1,1,0.0
15116,Summon Night: Swordcraft Story,1,1,0.0
15117,Samurai Shodown V,1,1,0.0
15132,Rule of Rose,0,1,0.0
15134,Homeworld,1,1,0.0
15141,Invizimals: The Lost Kingdom,1,1,0.0
15143,IL-2 Sturmovik: Forgotten Battles,1,1,0.0
15158,SBK: Snowboard Kids,1,1,0.0
15164,Evolution Snowboarding,1,1,0.0
15167,Freedom Wings,1,1,0.0
15172,The Settlers IV,1,1,0.0
15174,Mount & Blade,1,1,0.0
15175,Doki Majo Plus,0,1,0.0
15183,Maximum Capacity: Hotel Giant,1,1,0.0
15207,Ballblazer Champions,1,1,0.0
15208,Steal Princess,0,1,0.0
15209,So Blonde,0,1,0.0
15222,Kuon,0,1,0.0
15231,The Sims: Complete Collection,1,1,1.0
15234,Sacred Gold,1,1,0.0
15242,Group S Challenge,1,1,0.0
15244,Shooter: Starfighter Sanvein,0,1,0.0
15247,Kao Challengers,1,1,0.0
15249,Order of War,1,1,0.0
15255,Sugoi Hebereke,1,1,0.0
15267,Dungeon Defenders,1,1,0.0
15272,Command & Conquer: The First Decade,1,1,0.0
15274,Taito Legends 2,1,1,0.0
15301,Brain Dead 13,0,1,0.0
15307,The Lord of the Rings Online: Mines of Moria,1,0,0.0
15314,Aquanaut's Holiday,0,1,0.0
15327,Commando: Steel Disaster,0,1,0.0
15329,Hellgate: London,1,1,0.0
15331,The Awakened Fate Ultimatum,0,1,0.0
15332,Gal Gun,0,1,0.0
15344,Airport Simulator,0,1,0.0
15348,Disney Sports Football,1,1,0.0
15349,Oil Rush,1,1,0.0
15351,Chicken Hunter,0,1,0.0
15361,Prehistorik Man,0,1,0.0
15363,Chicago Enforcer,1,1,0.0
15372,Super Bowling,1,1,0.0
15381,Ruff Trigger: The Vanocore Conspiracy,0,1,0.0
15382,Silent Bomber,1,1,0.0
15401,ESPN MLS ExtraTime 2002,1,1,0.0
15403,Resident Evil: Umbrella Corps,1,1,0.0
15415,RollerCoaster Tycoon World,0,1,0.0
15418,Super Fruit Fall,0,1,0.0
15419,Zwei!!,0,1,0.0
15429,Worldwide Soccer Manager 2007,1,1,0.0
15432,Tenkai Knights: Brave Battle,1,1,0.0
15433,Mount & Blade: Warband,1,1,0.0
15439,Nervous Brickdown,0,1,0.0
15442,Legend of Kay Anniversary,0,1,0.0
15453,Car Battler Joe,1,1,0.0
15458,Ten Pin Alley 2,0,1,0.0
15462,Crysis: Warhead,1,1,0.0
15464,Dino Dini's Kick Off Revival,1,1,1.0
15471,Virtua Pro Football,1,1,0.0
15473,Adidas Power Soccer 98,0,1,0.0
15474,Natsuiro High School: Seishun Hakusho,0,1,0.0
15475,Black Rose Valkyrie,0,1,0.0
15482,Tom Clancy's Splinter Cell Classic Trilogy HD,0,1,0.0
15483,Aoishiro,0,1,0.0
15484,Rainbow Islands Revolution,0,1,0.0
15485,"Warhammer 40,000: Dawn of War: Soulstorm",1,1,0.0
15486,Virtual Kasparov,1,1,0.0
15492,Commandos 3: Destination Berlin,1,1,0.0
15502,Hogs of War,1,1,0.0
15503,Katekyoo Hitman Reborn! Dream Hyper Battle!,0,1,0.0
15505,Point Blank 3,1,1,0.0
15509,Mushihimesama,1,1,0.0
15510,Uru: Ages Beyond Myst,1,1,0.0
15513,Elvandia Story,0,1,0.0
15539,The Talos Principle,0,1,1.0
15546,Broken Sword: The Sleeping Dragon,0,1,0.0
15553,Super Dodge Ball,1,1,0.0
15555,Gon: BakuBakuBakuBaku Adventure,0,1,0.0
15558,Garfield's Nightmare,0,1,0.0
15559,Earth Seeker,0,1,0.0
15563,Blood Bowl: Legendary Edition,1,1,0.0
15565,Pirates of the Burning Sea,1,0,0.0
15568,Micro Machines V4,1,1,0.0
15571,WorldShift,1,1,0.0
15583,Bomberman 2,1,1,0.0
15584,Arabians Lost: The Engagement on Desert,0,1,0.0
15589,Peggle Nights,1,1,0.0
15591,Puzzle Guzzle,1,1,0.0
15622,Tiny Toon Adventures: Wacky Stackers,0,1,0.0
15627,Emergency Mayhem,1,1,1.0
15628,Rising Zan: The Samurai Gunman,0,1,0.0
15633,Combat Flight Simulator 3: Battle for Europe,1,1,0.0
15642,Blazing Souls,0,1,0.0
15645,PDC World Championship Darts 2009,1,1,0.0
15648,Tail of the Sun,0,1,0.0
15650,Space Channel 5: Ulala's Cosmic Attack,0,1,0.0
15651,Airline Tycoon,1,1,0.0
15652,Virtua Quest,0,1,0.0
15653,Disney Sports Basketball,1,1,0.0
15654,Bejeweled Blitz,0,1,0.0
15656,Barnyard Blast: Swine of the Night,0,1,0.0
15662,Castle Shikigami 2,1,1,0.0
15667,Pulse Racer,1,1,0.0
15671,Unreal Tournament 2004,1,1,1.0
15675,Spirits & Spells,1,1,0.0
15679,The Longest Journey,0,1,0.0
15681,Stronghold Legends,1,1,0.0
15685,Golden Nugget Casino DS,0,1,0.0
