Name,Platform,Genre,Global_Sales,game_key,Name_meta,Genre_meta,Score_pro,Score_user,Publisher,Developer,N_pro,N_user,year,Franchise_wikipedia,compound,multiplayer,singleplayer,oem,Global_Sales.log,N_pro.log,N_user.log,PC,nintendo,playstation,xbox,Publisher_top,pub_activision,pub_amc games,pub_capcom,pub_ea games,pub_ea sports,pub_electronic arts,pub_konami,pub_nintendo,pub_scea,pub_sega,pub_thq,pub_ubisoft,Franchise_top,lic_Final Fantasy,lic_Harry Potter,lic_Marvel,lic_NBA,lic_Others,lic_PGA Tour,lic_Prince of Persia,lic_Sonic The Hedgehog,lic_Star Wars,lic_The Sims,lic_Tom Clancy’s,lic_WWE,year.release_2001,year.release_2002,year.release_2003,year.release_2004,year.release_2005,year.release_2006,year.release_2007,year.release_2008,year.release_2009,year.release_2010,year.release_2011,year.release_2012,year.release_2013,year.release_2014,year.release_2015,year.release_2016,year.release_2017,year.release_2018,genre_Action,genre_Action-Adventure,genre_Adventure,genre_Fighting,genre_MMO,genre_Misc,genre_Music,genre_Party,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,genre_Visual+Novel,labels,labels_0,labels_1,labels_2,labels_3,labels_4,labels_5,labels_6,labels_7
The Sims 2: Pets,PC,Simulation,0.04,the-sims-2-pets,The Sims 2: Pets,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",7.6,7.7,ea games,Maxis,23,9,2006,The Sims,0.427166304347826,0.0,1.0,PC,10.596659732783579,3.1780538303479458,2.302585092994046,1,0,0,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,The Sims,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
The Sims 2: Pets,PC,Simulation,0.04,the-sims-2-pets,The Sims 2: Pets,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",7.6,7.7,ea games,Maxis,23,9,2006,The Sims,0.427166304347826,0.0,1.0,PC,10.596659732783579,3.1780538303479458,2.302585092994046,1,0,0,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,The Sims,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
Dance Dance Revolution SuperNOVA 2,PS2,Simulation,0.79,dance-dance-revolution-supernova-2,Dance Dance Revolution SuperNOVA 2,"Miscellaneous, Rhythm, Dancing",7.0,7.0,konami,Konami,10,0,2007,BEMANI,0.48566,1.0,1.0,playstation,13.579789490265188,2.3978952727983707,0.0,0,0,1,0,konami,0,0,0,0,0,0,1,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Zone of the Enders,PS2,Simulation,0.75,zone-of-the-enders,Zone of the Enders,"Simulation, Sci-Fi, Mech",7.8,7.1,konami,KCEJ,21,76,2001,Zone of the Enders,0.2455857142857143,0.0,1.0,playstation,13.527829818844937,3.091042453358316,4.343805421853684,0,0,1,0,konami,0,0,0,0,0,0,1,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Harvest Moon: Animal Parade,Wii,Simulation,0.74,harvest-moon-animal-parade,Harvest Moon: Animal Parade,"Strategy, Breeding/Constructing, General, Management, Breeding/Constructing, Business / Tycoon",7.6,8.7,natsume,Natsume,10,30,2009,Harvest Moon,0.2859699999999999,0.0,1.0,nintendo,13.51440681653079,2.3978952727983707,3.4339872044851463,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Harvest Moon DS: Island of Happiness,DS,Simulation,0.72,harvest-moon-ds-island-of-happiness,Harvest Moon DS: Island of Happiness,"Strategy, Breeding/Constructing, Management, Breeding/Constructing, Business / Tycoon",6.5,7.2,natsume,TOSE,15,4,2008,Harvest Moon,0.4008199999999999,0.0,1.0,nintendo,13.487007879880162,2.772588722239781,1.6094379124341003,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Mobile Suit Gundam: Encounters in Space,PS2,Simulation,0.72,mobile-suit-gundam-encounters-in-space,Mobile Suit Gundam: Encounters in Space,"Simulation, Sci-Fi, Mech",6.6,8.5,bandai,Bandai,10,44,2003,Gundam,0.1409,1.0,1.0,playstation,13.487007879880162,2.3978952727983707,3.8066624897703196,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Mobile Suit Gundam: Journey to Jaburo,PS2,Simulation,0.7,mobile-suit-gundam-journey-to-jaburo,Mobile Suit Gundam: Journey to Jaburo,"Simulation, Sci-Fi, Mech",5.8,8.2,bandai,Bandai,16,48,2001,Gundam,0.17280625,0.0,1.0,playstation,13.45883704259595,2.833213344056216,3.8918202981106265,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
The Sims: Medieval,PC,Simulation,0.7,the-sims-medieval,The Sims Medieval,"Simulation, Miscellaneous, General, Virtual, Virtual Life",7.7,6.0,electronic arts,The Sims Studio,56,193,2011,The Sims,0.6178178571428574,0.0,1.0,PC,13.45883704259595,4.04305126783455,5.267858159063328,1,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,The Sims,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
The Sims 2: Apartment Pets,DS,Simulation,0.69,the-sims-2-apartment-pets,The Sims 2: Apartment Pets,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",5.0,2.2,electronic arts,Full Fat,12,1,2008,The Sims,0.2385222222222222,0.0,1.0,nintendo,13.444448325847754,2.5649493574615367,0.6931471805599453,0,1,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,The Sims,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0
IL-2 Sturmovik: Birds of Prey,PS3,Simulation,0.69,il-2-sturmovik-birds-of-prey,IL-2 Sturmovik: Birds of Prey,"Simulation, Flight, WWII, WWII, Combat",8.1,7.4,1c entertainment,Gaijin Entertainment,28,24,2009,IL-2 Sturmovik,0.5848178571428573,1.0,1.0,playstation,13.444448325847754,3.367295829986474,3.2188758248682006,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0
IL-2 Sturmovik: Birds of Prey,PS3,Simulation,0.69,il-2-sturmovik-birds-of-prey,IL-2 Sturmovik: Birds of Prey,"Simulation, Flight, WWII, WWII, Combat",8.1,7.4,1c entertainment,Gaijin Entertainment,28,24,2009,IL-2 Sturmovik,0.5848178571428573,1.0,1.0,playstation,13.444448325847754,3.367295829986474,3.2188758248682006,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0
IL-2 Sturmovik: Birds of Prey,X360,Simulation,0.51,il-2-sturmovik-birds-of-prey,IL-2 Sturmovik: Birds of Prey,"Simulation, Flight, WWII, WWII, Combat",8.0,8.1,1c entertainment,Gaijin Entertainment,43,22,2009,IL-2 Sturmovik,0.4743627906976743,1.0,1.0,xbox,13.1421679654829,3.784189633918261,3.1354942159291497,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0
IL-2 Sturmovik: Birds of Prey,X360,Simulation,0.51,il-2-sturmovik-birds-of-prey,IL-2 Sturmovik: Birds of Prey,"Simulation, Flight, WWII, WWII, Combat",8.0,8.1,1c entertainment,Gaijin Entertainment,43,22,2009,IL-2 Sturmovik,0.4743627906976743,1.0,1.0,xbox,13.1421679654829,3.784189633918261,3.1354942159291497,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0
Armored Core 3,PS2,Simulation,0.67,armored-core-3,Armored Core 3,"Simulation, Sci-Fi, Mech",7.4,8.6,agetec inc,From Software,23,39,2002,Armored Core,0.2667,1.0,1.0,playstation,13.415034483903348,3.1780538303479458,3.6888794541139363,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
The Sims 3: Generations,PC,Simulation,0.63,the-sims-3-generations,The Sims 3: Generations,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",7.0,3.8,ea games,The Sims Studio,22,90,2011,The Sims,0.4887363636363634,0.0,1.0,PC,13.353476685668044,3.1354942159291497,4.51085950651685,1,0,0,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,The Sims,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
Dogz,GBA,Simulation,0.63,dogz,Dogz,"Miscellaneous, Virtual Life",4.8,6.3,ubisoft,MTO,9,13,2005,Dogz,-0.1580222222222222,0.0,1.0,Others,13.353476685668044,2.302585092994046,2.6390573296152584,0,0,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0
Dogz,GBA,Simulation,0.63,dogz,Dogz,"Miscellaneous, Virtual Life",4.8,6.3,ubisoft,MTO,9,13,2005,Dogz,-0.1580222222222222,0.0,1.0,Others,13.353476685668044,2.302585092994046,2.6390573296152584,0,0,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0
SimCity DS,DS,Simulation,0.6,simcity-ds,SimCity DS,"Strategy, City Building, Management, Modern, Modern, Government",6.9,6.4,electronic arts,Aki Corp.,27,19,2007,Sim,0.5502703703703703,1.0,1.0,nintendo,13.304686600863562,3.332204510175204,2.995732273553991,0,1,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Harvest Moon: Friends of Mineral Town,GBA,Simulation,0.59,harvest-moon-friends-of-mineral-town,Harvest Moon: Friends of Mineral Town,"Strategy, Breeding/Constructing",8.1,8.8,natsume,TOSE,25,143,2003,Harvest Moon,0.534296,0.0,1.0,Others,13.28787951079572,3.258096538021482,4.969813299576001,0,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0
Farming Simulator 19,PC,Simulation,0.58,farming-simulator-19,Farming Simulator 19,"Simulation, Virtual, Career",7.3,6.5,focus home interactive,Giants Software,16,27,2018,Farming Simulator,0.3401609375,0.0,1.0,PC,13.270785106659046,2.833213344056216,3.332204510175204,1,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
Farming Simulator 19,PS4,Simulation,0.47,farming-simulator-19,Farming Simulator 19,"Simulation, Virtual, Career",6.4,5.0,focus home interactive,Giants Software,12,23,2018,Farming Simulator,0.8119083333333333,0.0,1.0,playstation,13.060490101343552,2.5649493574615367,3.1780538303479458,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
The Sims 3: World Adventures,PC,Simulation,0.57,the-sims-3-world-adventures,The Sims 3: World Adventures,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",8.1,7.7,electronic arts,The Sims Studio,31,87,2009,The Sims,0.4889129032258064,0.0,1.0,PC,13.25339339419516,3.4657359027997265,4.477336814478207,1,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,The Sims,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
Viva Pinata: Pocket Paradise,DS,Simulation,0.55,viva-pinata-pocket-paradise,Viva Pinata: Pocket Paradise,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",8.2,7.5,thq,Rare Ltd.,34,1,2008,Viva Pinata,0.5440009803921567,0.0,1.0,nintendo,13.217675375388819,3.5553480614894135,0.6931471805599453,0,1,0,0,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Dance Dance Revolution Ultramix,XB,Simulation,0.54,dance-dance-revolution-ultramix,Dance Dance Revolution Ultramix,"Miscellaneous, Rhythm, Dancing",8.2,8.0,konami,Konami Computer Entertainment Hawaii,24,11,2003,Dance Dance Revolution,0.4660666666666666,0.0,1.0,xbox,13.199326270390594,3.2188758248682006,2.4849066497880004,0,0,0,1,konami,0,0,0,0,0,0,1,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1
The Sims 3: Pets,PC,Simulation,0.54,the-sims-3-pets,The Sims 3: Pets,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",7.9,6.1,electronic arts,The Sims Studio,18,76,2011,The Sims,0.4559944444444445,0.0,1.0,PC,13.199326270390594,2.9444389791664403,4.343805421853684,1,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,The Sims,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
The Sims 3: Pets,X360,Simulation,0.0,the-sims-3-pets,The Sims 3: Pets,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",7.0,3.5,electronic arts,The Sims Studio,26,23,2011,The Sims,0.4753269230769232,0.0,1.0,xbox,0.0,3.295836866004329,3.1780538303479458,0,0,0,1,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,The Sims,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1
The Sims 3: Pets,PS3,Simulation,0.0,the-sims-3-pets,The Sims 3: Pets,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",7.0,3.9,electronic arts,The Sims Studio,16,15,2011,The Sims,0.3031562499999999,0.0,1.0,playstation,0.0,2.833213344056216,2.772588722239781,0,0,1,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,The Sims,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
We Cheer,Wii,Simulation,0.52,we-cheer,We Cheer,"Action, Miscellaneous, Rhythm, Dancing, Dancing",5.6,7.3,amc games,"Machatin, Inc.",12,4,2008,We Cheer,-0.0301944444444444,1.0,1.0,nintendo,13.161586013632684,2.5649493574615367,1.6094379124341003,0,1,0,0,amc games,0,1,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0
The Sims 2: Open for Business,PC,Simulation,0.52,the-sims-2-open-for-business,The Sims 2: Open for Business,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",7.8,8.8,ea games,Maxis,29,10,2006,The Sims,0.3759870689655171,0.0,1.0,PC,13.161586013632684,3.4011973816621555,2.3978952727983707,1,0,0,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,The Sims,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
SimAnimals,DS,Simulation,0.52,simanimals,SimAnimals,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",7.0,8.2,electronic arts,Electronic Arts,10,6,2009,SimAnimals,0.4914699999999999,1.0,1.0,nintendo,13.161586013632684,2.3978952727983707,1.9459101490553132,0,1,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
SimAnimals,Wii,Simulation,0.31,simanimals,SimAnimals,"Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",5.8,2.2,electronic arts,Electronic Arts,13,37,2009,SimAnimals,0.4022,1.0,1.0,nintendo,12.644330802262578,2.6390573296152584,3.6375861597263857,0,1,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Ace Combat Zero: The Belkan War,PS2,Simulation,0.51,ace-combat-zero-the-belkan-war,Ace Combat Zero: The Belkan War,"Simulation, Flight, Modern Jet",7.5,8.5,amc games,Namco,45,26,2006,Ace Combat,0.3346533333333331,1.0,1.0,playstation,13.1421679654829,3.828641396489095,3.295836866004329,0,0,1,0,amc games,0,1,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0
Star Wars: Jedi Starfighter,PS2,Simulation,0.5,star-wars-jedi-starfighter,Star Wars: Jedi Starfighter,"Simulation, Sci-Fi, Small Spaceship",8.1,7.7,lucasarts,LucasArts,22,10,2002,Star Wars,0.2280999999999999,1.0,1.0,playstation,13.122365377402328,3.1354942159291497,2.3978952727983707,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Star Wars,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Star Wars: Jedi Starfighter,XB,Simulation,0.44,star-wars-jedi-starfighter,Star Wars: Jedi Starfighter,"Simulation, Sci-Fi, Small Spaceship",7.8,4.4,lucasarts,Secret Level,22,7,2002,Star Wars,0.3327500000000001,1.0,1.0,xbox,12.994532278619134,3.1354942159291497,2.0794415416798357,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Star Wars,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1
Hometown Story,3DS,Simulation,0.5,hometown-story,HomeTown Story,"Simulation, General, General",4.7,6.0,natsume,TOYBOX,14,25,2013,Hometown Story,0.1348571428571428,0.0,1.0,nintendo,13.122365377402328,2.70805020110221,3.258096538021482,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0
Dance Dance Revolution Universe 2,X360,Simulation,0.5,dance-dance-revolution-universe-2,Dance Dance Revolution Universe 2,"Action, Miscellaneous, Rhythm, Dancing, Dancing",6.5,7.4,konami,Konami,10,5,2007,Dance Dance Revolution,0.38563,1.0,1.0,xbox,13.122365377402328,2.3978952727983707,1.791759469228055,0,0,0,1,konami,0,0,0,0,0,0,1,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1
Story of Seasons: Trio of Towns,3DS,Simulation,0.49,story-of-seasons-trio-of-towns,Story of Seasons: Trio of Towns,"Strategy, Management, Business / Tycoon",7.4,8.0,xseed games,Marvelous Inc.,32,5,2017,Story of Seasons,0.58655625,0.0,1.0,nintendo,13.102162710901053,3.4965075614664802,1.791759469228055,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Zoo Tycoon ,XOne,Simulation,0.48,zoo-tycoon,Zoo Tycoon,"Tycoon, Strategy, Management, Tycoon, Business / Tycoon",6.8,3.2,microsoft game studios,Frontier Developments,45,323,2013,Zoo Tycoon,0.4061711111111111,0.0,1.0,xbox,13.081543466215237,3.828641396489095,5.780743515792329,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0
Zoo Tycoon ,XOne,Simulation,0.48,zoo-tycoon,Zoo Tycoon,"Tycoon, Strategy, Management, Tycoon, Business / Tycoon",6.8,3.2,microsoft game studios,Frontier Developments,45,323,2013,Zoo Tycoon,0.4061711111111111,0.0,1.0,xbox,13.081543466215237,3.828641396489095,5.780743515792329,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0
Secret Weapons Over Normandy,PS2,Simulation,0.48,secret-weapons-over-normandy,Secret Weapons Over Normandy,"Simulation, Flight, WWII",8.1,8.3,lucasarts,Totally Games,26,21,2003,Secret Weapons Over Normandy,0.3529384615384616,1.0,1.0,playstation,13.081543466215237,3.295836866004329,3.091042453358316,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Secret Weapons Over Normandy,XB,Simulation,0.25,secret-weapons-over-normandy,Secret Weapons Over Normandy,"Simulation, Flight, WWII",7.7,8.8,lucasarts,Totally Games,31,5,2003,Secret Weapons Over Normandy,0.2493161290322581,1.0,1.0,xbox,12.429220196836383,3.4657359027997265,1.791759469228055,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1
Secret Weapons Over Normandy,PC,Simulation,0.0,secret-weapons-over-normandy,Secret Weapons Over Normandy,"Simulation, Flight, WWII, WWII, Combat",7.2,7.6,lucasarts,Totally Games,26,11,2003,Secret Weapons Over Normandy,0.1979115384615384,1.0,1.0,PC,0.0,3.295836866004329,2.4849066497880004,1,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
